 0.6998E+05, 0.7767E+05, 0.8150E+05, 0.8341E+05, 0.8436E+05, 0.8484E+05, 0.8507E+05, 0.8531E+05, 0.8555E+05, 0.8579E+05, 0.8626E+05, 0.8721E+05, 0.8911E+05, 0.9291E+05, 0.1005E+06,  
 0.1004E+06, 0.1092E+06, 0.1135E+06, 0.1157E+06, 0.1168E+06, 0.1173E+06, 0.1176E+06, 0.1179E+06, 0.1182E+06, 0.1184E+06, 0.1190E+06, 0.1201E+06, 0.1222E+06, 0.1266E+06, 0.1352E+06,  
 0.1416E+06, 0.1515E+06, 0.1564E+06, 0.1589E+06, 0.1601E+06, 0.1607E+06, 0.1610E+06, 0.1613E+06, 0.1616E+06, 0.1620E+06, 0.1626E+06, 0.1638E+06, 0.1662E+06, 0.1711E+06, 0.1808E+06,  
 0.1963E+06, 0.2073E+06, 0.2128E+06, 0.2155E+06, 0.2168E+06, 0.2175E+06, 0.2178E+06, 0.2182E+06, 0.2185E+06, 0.2189E+06, 0.2195E+06, 0.2209E+06, 0.2236E+06, 0.2290E+06, 0.2397E+06,  
 0.2672E+06, 0.2791E+06, 0.2851E+06, 0.2880E+06, 0.2895E+06, 0.2902E+06, 0.2906E+06, 0.2909E+06, 0.2913E+06, 0.2917E+06, 0.2924E+06, 0.2939E+06, 0.2968E+06, 0.3027E+06, 0.3143E+06,  
 0.3568E+06, 0.3695E+06, 0.3758E+06, 0.3790E+06, 0.3805E+06, 0.3813E+06, 0.3817E+06, 0.3821E+06, 0.3825E+06, 0.3829E+06, 0.3836E+06, 0.3852E+06, 0.3883E+06, 0.3946E+06, 0.4069E+06,  
 0.4674E+06, 0.4807E+06, 0.4873E+06, 0.4906E+06, 0.4923E+06, 0.4930E+06, 0.4934E+06, 0.4938E+06, 0.4943E+06, 0.4947E+06, 0.4955E+06, 0.4971E+06, 0.5004E+06, 0.5069E+06, 0.5199E+06,  
 0.6013E+06, 0.6150E+06, 0.6219E+06, 0.6253E+06, 0.6270E+06, 0.6278E+06, 0.6282E+06, 0.6286E+06, 0.6290E+06, 0.6294E+06, 0.6303E+06, 0.6320E+06, 0.6354E+06, 0.6421E+06, 0.6555E+06,  
 0.7610E+06, 0.7750E+06, 0.7820E+06, 0.7855E+06, 0.7872E+06, 0.7881E+06, 0.7885E+06, 0.7889E+06, 0.7894E+06, 0.7898E+06, 0.7905E+06, 0.7923E+06, 0.7957E+06, 0.8026E+06, 0.8163E+06,  
 0.9496E+06, 0.9637E+06, 0.9708E+06, 0.9743E+06, 0.9760E+06, 0.9769E+06, 0.9773E+06, 0.9778E+06, 0.9782E+06, 0.9787E+06, 0.9795E+06, 0.9813E+06, 0.9846E+06, 0.9916E+06, 0.1005E+07,  
 0.1176E+07, 0.1190E+07, 0.1198E+07, 0.1201E+07, 0.1203E+07, 0.1204E+07, 0.1205E+07, 0.1205E+07, 0.1205E+07, 0.1206E+07, 0.1207E+07, 0.1208E+07, 0.1212E+07, 0.1219E+07, 0.1233E+07,  
 0.1446E+07, 0.1461E+07, 0.1468E+07, 0.1472E+07, 0.1473E+07, 0.1474E+07, 0.1475E+07, 0.1475E+07, 0.1476E+07, 0.1476E+07, 0.1477E+07, 0.1479E+07, 0.1482E+07, 0.1490E+07, 0.1504E+07,  
 0.1761E+07, 0.1776E+07, 0.1783E+07, 0.1786E+07, 0.1788E+07, 0.1789E+07, 0.1789E+07, 0.1790E+07, 0.1790E+07, 0.1791E+07, 0.1792E+07, 0.1793E+07, 0.1797E+07, 0.1804E+07, 0.1819E+07,  
 0.2127E+07, 0.2141E+07, 0.2147E+07, 0.2151E+07, 0.2153E+07, 0.2154E+07, 0.2154E+07, 0.2154E+07, 0.2155E+07, 0.2155E+07, 0.2156E+07, 0.2158E+07, 0.2162E+07, 0.2169E+07, 0.2183E+07,  
 0.2549E+07, 0.2563E+07, 0.2571E+07, 0.2573E+07, 0.2574E+07, 0.2575E+07, 0.2575E+07, 0.2576E+07, 0.2577E+07, 0.2577E+07, 0.2578E+07, 0.2579E+07, 0.2583E+07, 0.2590E+07, 0.2604E+07,  
 0.3037E+07, 0.3051E+07, 0.3058E+07, 0.3062E+07, 0.3063E+07, 0.3064E+07, 0.3065E+07, 0.3065E+07, 0.3066E+07, 0.3066E+07, 0.3066E+07, 0.3067E+07, 0.3070E+07, 0.3076E+07, 0.3090E+07,  
 0.3600E+07, 0.3614E+07, 0.3620E+07, 0.3624E+07, 0.3625E+07, 0.3626E+07, 0.3626E+07, 0.3627E+07, 0.3628E+07, 0.3628E+07, 0.3629E+07, 0.3630E+07, 0.3631E+07, 0.3637E+07, 0.3651E+07,  
 0.4237E+07, 0.4249E+07, 0.4253E+07, 0.4254E+07, 0.4254E+07, 0.4254E+07, 0.4255E+07, 0.4255E+07, 0.4255E+07, 0.4255E+07, 0.4257E+07, 0.4257E+07, 0.4260E+07, 0.4267E+07, 0.4279E+07,  
 0.4880E+07, 0.4892E+07, 0.4897E+07, 0.4898E+07, 0.4899E+07, 0.4899E+07, 0.4899E+07, 0.4899E+07, 0.4899E+07, 0.4899E+07, 0.4899E+07, 0.4900E+07, 0.4901E+07, 0.4906E+07, 0.4918E+07,  
 0.5566E+07, 0.5577E+07, 0.5582E+07, 0.5585E+07, 0.5586E+07, 0.5586E+07, 0.5587E+07, 0.5587E+07, 0.5587E+07, 0.5587E+07, 0.5588E+07, 0.5589E+07, 0.5594E+07, 0.5599E+07, 0.5611E+07,  
 0.6317E+07, 0.6329E+07, 0.6333E+07, 0.6335E+07, 0.6336E+07, 0.6337E+07, 0.6337E+07, 0.6337E+07, 0.6337E+07, 0.6338E+07, 0.6338E+07, 0.6339E+07, 0.6344E+07, 0.6349E+07, 0.6357E+07,  
 0.7127E+07, 0.7138E+07, 0.7143E+07, 0.7145E+07, 0.7146E+07, 0.7146E+07, 0.7147E+07, 0.7147E+07, 0.7147E+07, 0.7147E+07, 0.7148E+07, 0.7149E+07, 0.7151E+07, 0.7158E+07, 0.7166E+07,  
