 0.0000E+00,
 0.8315E+06,
 0.1324E+07,
 0.2426E+07,
 0.0000E+00,
 0.0000E+00,
 0.1294E+06,
 0.3263E+06,
 0.4466E+06,
 0.5113E+06,
 0.5450E+06,
 0.5790E+06,
 0.6140E+06,
 0.6492E+06,
 0.7209E+06,
 0.8711E+06,
 0.1191E+07,
 0.1893E+07,
 0.3462E+07,
 0.0000E+00,
 0.0000E+00,
 0.1757E+06,
 0.4553E+06,
 0.6283E+06,
 0.7202E+06,
 0.7685E+06,
 0.8171E+06,
 0.8659E+06,
 0.9174E+06,
 0.1019E+07,
 0.1234E+07,
 0.1691E+07,
 0.2689E+07,
 0.4904E+07,
 0.0000E+00,
 0.0000E+00,
 0.2384E+06,
 0.6336E+06,
 0.8790E+06,
 0.1010E+07,
 0.1078E+07,
 0.1148E+07,
 0.1218E+07,
 0.1290E+07,
 0.1438E+07,
 0.1743E+07,
 0.2392E+07,
 0.3808E+07,
 0.6943E+07,
 0.0000E+00,
 0.0000E+00,
 0.3299E+06,
 0.8857E+06,
 0.1232E+07,
 0.1418E+07,
 0.1515E+07,
 0.1614E+07,
 0.1714E+07,
 0.1816E+07,
 0.2023E+07,
 0.2455E+07,
 0.3377E+07,
 0.5375E+07,
 0.9788E+07,
 0.0000E+00,
 0.0000E+00,
 0.4896E+06,
 0.1270E+07,
 0.1755E+07,
 0.2017E+07,
 0.2151E+07,
 0.2290E+07,
 0.2430E+07,
 0.2574E+07,
 0.2865E+07,
 0.3476E+07,
 0.4766E+07,
 0.7570E+07,
 0.1374E+08,
 0.0000E+00,
 0.0000E+00,
 0.8350E+06,
 0.1943E+07,
 0.2619E+07,
 0.2977E+07,
 0.3167E+07,
 0.3359E+07,
 0.3551E+07,
 0.3748E+07,
 0.4149E+07,
 0.4989E+07,
 0.6779E+07,
 0.1066E+08,
 0.1918E+08,
 0.0000E+00,
 0.5947E+04,
 0.1594E+07,
 0.3188E+07,
 0.4122E+07,
 0.4615E+07,
 0.4872E+07,
 0.5129E+07,
 0.5399E+07,
 0.5661E+07,
 0.6210E+07,
 0.7348E+07,
 0.9781E+07,
 0.1505E+08,
 0.2664E+08,
 0.0000E+00,
 0.1786E+05,
 0.3040E+07,
 0.5395E+07,
 0.6723E+07,
 0.7407E+07,
 0.7775E+07,
 0.8124E+07,
 0.8495E+07,
 0.8875E+07,
 0.9629E+07,
 0.1120E+08,
 0.1452E+08,
 0.2174E+08,
 0.3751E+08,
 0.4929E+02,
 0.3565E+05,
 0.5216E+07,
 0.8748E+07,
 0.1069E+08,
 0.1171E+08,
 0.1223E+08,
 0.1276E+08,
 0.1328E+08,
 0.1383E+08,
 0.1491E+08,
 0.1715E+08,
 0.2189E+08,
 0.3213E+08,
 0.5434E+08,
 0.3806E+04,
 0.6767E+05,
 0.7985E+07,
 0.1331E+08,
 0.1624E+08,
 0.1775E+08,
 0.1852E+08,
 0.1930E+08,
 0.2010E+08,
 0.2089E+08,
 0.2250E+08,
 0.2583E+08,
 0.3284E+08,
 0.4785E+08,
 0.8038E+08,
 0.3183E+05,
 0.1312E+06,
 0.1134E+08,
 0.1939E+08,
 0.2380E+08,
 0.2608E+08,
 0.2727E+08,
 0.2843E+08,
 0.2965E+08,
 0.3086E+08,
 0.3331E+08,
 0.3837E+08,
 0.4894E+08,
 0.7150E+08,
 0.1201E+09,
 0.9082E+05,
 0.2481E+06,
 0.1557E+08,
 0.2769E+08,
 0.3440E+08,
 0.3788E+08,
 0.3966E+08,
 0.4148E+08,
 0.4329E+08,
 0.4513E+08,
 0.4889E+08,
 0.5660E+08,
 0.7281E+08,
 0.1073E+09,
 0.1814E+09,
 0.2778E+06,
 0.4901E+06,
 0.2144E+08,
 0.3990E+08,
 0.5028E+08,
 0.5564E+08,
 0.5842E+08,
 0.6119E+08,
 0.6403E+08,
 0.6684E+08,
 0.7264E+08,
 0.8458E+08,
 0.1098E+09,
 0.1636E+09,
 0.2788E+09,
 0.6791E+06,
 0.1049E+07,
 0.3165E+08,
 0.6112E+08,
 0.7765E+08,
 0.8634E+08,
 0.9078E+08,
 0.9535E+08,
 0.9988E+08,
 0.1045E+09,
 0.1138E+09,
 0.1331E+09,
 0.1737E+09,
 0.2608E+09,
 0.4452E+09,
 0.1921E+07,
 0.2710E+07,
 0.6070E+08,
 0.1165E+09,
 0.1477E+09,
 0.1639E+09,
 0.1722E+09,
 0.1805E+09,
 0.1890E+09,
 0.1974E+09,
 0.2148E+09,
 0.2503E+09,
 0.3245E+09,
 0.4804E+09,
 0.8052E+09,
 0.9661E+07,
 0.1324E+08,
 0.2132E+09,
 0.3775E+09,
 0.4638E+09,
 0.5079E+09,
 0.5298E+09,
 0.5522E+09,
 0.5745E+09,
 0.5969E+09,
 0.6413E+09,
 0.7308E+09,
 0.9113E+09,
 0.1264E+10,
 0.1939E+10,
 0.4216E+10,
 0.4532E+10,
 0.5018E+10,
 0.5372E+10,
 0.5539E+10,
 0.5633E+10,
 0.5671E+10,
 0.5718E+10,
 0.5766E+10,
 0.5804E+10,
 0.5891E+10,
 0.6066E+10,
 0.6403E+10,
 0.7043E+10,
 0.8183E+10,
 0.3516E+11,
 0.3546E+11,
 0.3565E+11,
 0.3577E+11,
 0.3583E+11,
 0.3590E+11,
 0.3590E+11,
 0.3590E+11,
 0.3596E+11,
 0.3596E+11,
 0.3602E+11,
 0.3608E+11,
 0.3627E+11,
 0.3671E+11,
 0.3759E+11,
 0.1327E+12,
 0.1330E+12,
 0.1332E+12,
 0.1332E+12,
 0.1332E+12,
 0.1332E+12,
 0.1333E+12,
 0.1333E+12,
 0.1333E+12,
 0.1333E+12,
 0.1333E+12,
 0.1333E+12,
 0.1335E+12,
 0.1336E+12,
 0.1341E+12,
 0.3959E+12,
 0.3964E+12,
 0.3964E+12,
 0.3968E+12,
 0.3968E+12,
 0.3968E+12,
 0.3968E+12,
 0.3968E+12,
 0.3968E+12,
 0.3968E+12,
 0.3968E+12,
 0.3968E+12,
 0.3968E+12,
 0.3968E+12,
 0.3972E+12,
 0.1027E+13,
 0.1027E+13,
 0.1027E+13,
 0.1027E+13,
 0.1027E+13,
 0.1027E+13,
 0.1027E+13,
 0.1027E+13,
 0.1027E+13,
 0.1027E+13,
 0.1027E+13,
 0.1027E+13,
 0.1027E+13,
 0.1029E+13,
 0.1029E+13,
 0.2308E+13,
 0.2308E+13,
 0.2308E+13,
 0.2308E+13,
 0.2308E+13,
 0.2308E+13,
 0.2308E+13,
 0.2308E+13,
 0.2308E+13,
 0.2308E+13,
 0.2308E+13,
 0.2308E+13,
 0.2308E+13,
 0.2308E+13,
 0.2308E+13,
 0.4392E+13,
 0.4392E+13,
 0.4392E+13,
 0.4392E+13,
 0.4392E+13,
 0.4392E+13,
 0.4392E+13,
 0.4392E+13,
 0.4392E+13,
 0.4392E+13,
 0.4392E+13,
 0.4392E+13,
 0.4392E+13,
 0.4398E+13,
 0.4398E+13,
 0.7694E+13,
 0.7694E+13,
 0.7694E+13,
 0.7694E+13,
 0.7694E+13,
 0.7694E+13,
 0.7694E+13,
 0.7694E+13,
 0.7694E+13,
 0.7694E+13,
 0.7694E+13,
 0.7694E+13,
 0.7694E+13,
 0.7694E+13,
 0.7694E+13,
 0.1292E+14,
 0.1292E+14,
 0.1292E+14,
 0.1292E+14,
 0.1292E+14,
 0.1292E+14,
 0.1292E+14,
 0.1292E+14,
 0.1292E+14,
 0.1292E+14,
 0.1292E+14,
 0.1292E+14,
 0.1292E+14,
 0.1292E+14,
 0.1292E+14,
 0.2069E+14,
 0.2069E+14,
 0.2069E+14,
 0.2069E+14,
 0.2069E+14,
 0.2069E+14,
 0.2069E+14,
 0.2069E+14,
 0.2069E+14,
 0.2069E+14,
 0.2069E+14,
 0.2069E+14,
 0.2069E+14,
 0.2069E+14,
 0.2069E+14,
 0.0000E+00,
 0.0000E+00,
 0.0000E+00,
 0.0000E+00,
 0.0000E+00,
 0.0000E+00,
 0.0000E+00,
 0.0000E+00,
 0.0000E+00,
 0.0000E+00,
 0.0000E+00,
 0.0000E+00,
 0.0000E+00,
 0.0000E+00,
 0.0000E+00,
 0.0000E+00,
 0.0000E+00,
 0.2978E-02,
 0.1184E+04,
 0.2595E+04,
 0.3524E+04,
 0.4039E+04,
 0.4592E+04,
 0.5169E+04,
 0.5790E+04,
 0.7102E+04,
 0.1005E+05,
 0.1706E+05,
 0.3382E+05,
 0.7077E+05,
 0.0000E+00,
 0.0000E+00,
 0.3440E-01,
 0.3359E+04,
 0.5585E+04,
 0.6886E+04,
 0.7587E+04,
 0.8314E+04,
 0.9069E+04,
 0.9858E+04,
 0.1151E+05,
 0.1513E+05,
 0.2349E+05,
 0.4348E+05,
 0.9104E+05,
 0.1139E+02,
 0.0000E+00,
 0.5689E+03,
 0.6452E+04,
 0.9695E+04,
 0.1153E+05,
 0.1249E+05,
 0.1348E+05,
 0.1452E+05,
 0.1558E+05,
 0.1779E+05,
 0.2257E+05,
 0.3340E+05,
 0.5900E+05,
 0.1205E+06,
 0.5281E+03,
 0.0000E+00,
 0.2502E+04,
 0.1152E+05,
 0.1640E+05,
 0.1909E+05,
 0.2046E+05,
 0.2191E+05,
 0.2338E+05,
 0.2490E+05,
 0.2805E+05,
 0.3476E+05,
 0.4973E+05,
 0.8471E+05,
 0.1681E+06,
 0.2101E+04,
 0.0000E+00,
 0.5428E+04,
 0.1902E+05,
 0.2626E+05,
 0.3017E+05,
 0.3220E+05,
 0.3429E+05,
 0.3640E+05,
 0.3857E+05,
 0.4310E+05,
 0.5265E+05,
 0.7372E+05,
 0.1224E+06,
 0.2381E+06,
 0.5017E+04,
 0.2354E-04,
 0.9930E+04,
 0.3023E+05,
 0.4089E+05,
 0.4658E+05,
 0.4948E+05,
 0.5256E+05,
 0.5563E+05,
 0.5880E+05,
 0.6529E+05,
 0.7896E+05,
 0.1089E+06,
 0.1774E+06,
 0.3387E+06,
 0.9772E+04,
 0.1027E-01,
 0.1688E+05,
 0.4695E+05,
 0.6266E+05,
 0.7100E+05,
 0.7526E+05,
 0.7960E+05,
 0.8407E+05,
 0.8865E+05,
 0.9802E+05,
 0.1178E+06,
 0.1606E+06,
 0.2580E+06,
 0.4864E+06,
 0.1701E+05,
 0.1350E-03,
 0.2759E+05,
 0.7196E+05,
 0.9488E+05,
 0.1070E+06,
 0.1133E+06,
 0.1197E+06,
 0.1262E+06,
 0.1327E+06,
 0.1464E+06,
 0.1747E+06,
 0.2362E+06,
 0.3749E+06,
 0.6985E+06,
 0.2770E+05,
 0.1857E+03,
 0.4407E+05,
 0.1089E+06,
 0.1423E+06,
 0.1601E+06,
 0.1690E+06,
 0.1782E+06,
 0.1877E+06,
 0.1971E+06,
 0.2167E+06,
 0.2574E+06,
 0.3455E+06,
 0.5433E+06,
 0.1003E+07,
 0.8197E+04,
 0.0000E+00,
 0.8278E+04,
 0.9447E+05,
 0.1438E+06,
 0.1702E+06,
 0.1840E+06,
 0.1980E+06,
 0.2121E+06,
 0.2264E+06,
 0.2561E+06,
 0.3176E+06,
 0.4496E+06,
 0.7408E+06,
 0.1403E+07,
 0.1026E+05,
 0.0000E+00,
 0.1084E+05,
 0.1330E+06,
 0.2042E+06,
 0.2423E+06,
 0.2617E+06,
 0.2823E+06,
 0.3025E+06,
 0.3235E+06,
 0.3657E+06,
 0.4545E+06,
 0.6444E+06,
 0.1061E+07,
 0.2003E+07,
 0.1195E+05,
 0.0000E+00,
 0.1365E+05,
 0.1844E+06,
 0.2850E+06,
 0.3395E+06,
 0.3675E+06,
 0.3961E+06,
 0.4254E+06,
 0.4549E+06,
 0.5159E+06,
 0.6425E+06,
 0.9122E+06,
 0.1503E+07,
 0.2835E+07,
 0.1368E+05,
 0.0000E+00,
 0.1774E+05,
 0.2544E+06,
 0.3967E+06,
 0.4734E+06,
 0.5127E+06,
 0.5534E+06,
 0.5950E+06,
 0.6366E+06,
 0.7233E+06,
 0.9027E+06,
 0.1288E+07,
 0.2122E+07,
 0.3995E+07,
 0.1758E+05,
 0.5755E+03,
 0.2787E+05,
 0.3576E+06,
 0.5555E+06,
 0.6631E+06,
 0.7188E+06,
 0.7756E+06,
 0.8333E+06,
 0.8919E+06,
 0.1014E+07,
 0.1267E+07,
 0.1809E+07,
 0.2988E+07,
 0.5609E+07,
 0.3328E+05,
 0.2944E+04,
 0.6590E+05,
 0.5352E+06,
 0.8093E+06,
 0.9577E+06,
 0.1034E+07,
 0.1113E+07,
 0.1193E+07,
 0.1276E+07,
 0.1444E+07,
 0.1796E+07,
 0.2550E+07,
 0.4195E+07,
 0.7843E+07,
 0.1065E+06,
 0.8861E+04,
 0.2146E+06,
 0.9056E+06,
 0.1288E+07,
 0.1492E+07,
 0.1598E+07,
 0.1705E+07,
 0.1815E+07,
 0.1929E+07,
 0.2156E+07,
 0.2639E+07,
 0.3675E+07,
 0.5943E+07,
 0.1097E+08,
 0.3871E+06,
 0.1797E+06,
 0.6732E+06,
 0.1701E+07,
 0.2243E+07,
 0.2527E+07,
 0.2673E+07,
 0.2823E+07,
 0.2973E+07,
 0.3126E+07,
 0.3434E+07,
 0.4087E+07,
 0.5480E+07,
 0.8552E+07,
 0.1538E+08,
 0.1085E+07,
 0.7682E+06,
 0.1668E+07,
 0.3208E+07,
 0.3999E+07,
 0.4409E+07,
 0.4617E+07,
 0.4829E+07,
 0.5041E+07,
 0.5258E+07,
 0.5701E+07,
 0.6599E+07,
 0.8523E+07,
 0.1273E+08,
 0.2209E+08,
 0.2151E+07,
 0.1706E+07,
 0.3167E+07,
 0.5487E+07,
 0.6674E+07,
 0.7275E+07,
 0.7586E+07,
 0.7903E+07,
 0.8217E+07,
 0.8528E+07,
 0.9176E+07,
 0.1049E+08,
 0.1328E+08,
 0.1926E+08,
 0.3250E+08,
 0.3295E+07,
 0.2708E+07,
 0.4926E+07,
 0.8440E+07,
 0.1023E+08,
 0.1114E+08,
 0.1161E+08,
 0.1207E+08,
 0.1255E+08,
 0.1302E+08,
 0.1398E+08,
 0.1596E+08,
 0.2010E+08,
 0.2892E+08,
 0.4828E+08,
 0.4301E+07,
 0.3549E+07,
 0.6787E+07,
 0.1211E+08,
 0.1481E+08,
 0.1619E+08,
 0.1689E+08,
 0.1760E+08,
 0.1831E+08,
 0.1902E+08,
 0.2047E+08,
 0.2345E+08,
 0.2971E+08,
 0.4299E+08,
 0.7181E+08,
 0.5118E+07,
 0.4162E+07,
 0.8823E+07,
 0.1681E+08,
 0.2090E+08,
 0.2298E+08,
 0.2406E+08,
 0.2512E+08,
 0.2621E+08,
 0.2728E+08,
 0.2952E+08,
 0.3403E+08,
 0.4350E+08,
 0.6377E+08,
 0.1075E+09,
 0.5935E+07,
 0.4659E+07,
 0.1137E+08,
 0.2346E+08,
 0.2968E+08,
 0.3292E+08,
 0.3451E+08,
 0.3620E+08,
 0.3786E+08,
 0.3950E+08,
 0.4295E+08,
 0.4990E+08,
 0.6453E+08,
 0.9578E+08,
 0.1631E+09,
 0.7518E+07,
 0.5883E+07,
 0.1564E+08,
 0.3498E+08,
 0.4499E+08,
 0.5004E+08,
 0.5273E+08,
 0.5529E+08,
 0.5801E+08,
 0.6068E+08,
 0.6611E+08,
 0.7741E+08,
 0.1009E+09,
 0.1512E+09,
 0.2590E+09,
 0.1424E+08,
 0.1114E+08,
 0.2982E+08,
 0.6700E+08,
 0.8594E+08,
 0.9555E+08,
 0.1005E+09,
 0.1055E+09,
 0.1106E+09,
 0.1155E+09,
 0.1258E+09,
 0.1468E+09,
 0.1908E+09,
 0.2832E+09,
 0.4763E+09,
 0.6321E+08,
 0.5181E+08,
 0.1184E+09,
 0.2304E+09,
 0.2864E+09,
 0.3144E+09,
 0.3286E+09,
 0.3432E+09,
 0.3572E+09,
 0.3714E+09,
 0.4003E+09,
 0.4581E+09,
 0.5751E+09,
 0.8083E+09,
 0.1256E+10,
 0.4807E+10,
 0.4720E+10,
 0.4824E+10,
 0.4992E+10,
 0.5117E+10,
 0.5171E+10,
 0.5207E+10,
 0.5234E+10,
 0.5262E+10,
 0.5298E+10,
 0.5353E+10,
 0.5483E+10,
 0.5718E+10,
 0.6194E+10,
 0.7032E+10,
 0.3553E+11,
 0.3559E+11,
 0.3565E+11,
 0.3571E+11,
 0.3571E+11,
 0.3577E+11,
 0.3577E+11,
 0.3577E+11,
 0.3577E+11,
 0.3577E+11,
 0.3583E+11,
 0.3583E+11,
 0.3596E+11,
 0.3621E+11,
 0.3671E+11,
 0.1330E+12,
 0.1330E+12,
 0.1332E+12,
 0.1332E+12,
 0.1332E+12,
 0.1332E+12,
 0.1332E+12,
 0.1332E+12,
 0.1332E+12,
 0.1332E+12,
 0.1332E+12,
 0.1333E+12,
 0.1333E+12,
 0.1335E+12,
 0.1336E+12,
 0.3964E+12,
 0.3964E+12,
 0.3968E+12,
 0.3968E+12,
 0.3968E+12,
 0.3968E+12,
 0.3968E+12,
 0.3968E+12,
 0.3968E+12,
 0.3968E+12,
 0.3968E+12,
 0.3968E+12,
 0.3968E+12,
 0.3968E+12,
 0.3972E+12,
 0.1027E+13,
 0.1027E+13,
 0.1027E+13,
 0.1027E+13,
 0.1027E+13,
 0.1027E+13,
 0.1027E+13,
 0.1027E+13,
 0.1027E+13,
 0.1027E+13,
 0.1027E+13,
 0.1027E+13,
 0.1027E+13,
 0.1027E+13,
 0.1029E+13,
 0.2308E+13,
 0.2308E+13,
 0.2308E+13,
 0.2308E+13,
 0.2308E+13,
 0.2308E+13,
 0.2308E+13,
 0.2308E+13,
 0.2308E+13,
 0.2308E+13,
 0.2308E+13,
 0.2308E+13,
 0.2308E+13,
 0.2308E+13,
 0.2308E+13,
 0.4392E+13,
 0.4392E+13,
 0.4392E+13,
 0.4392E+13,
 0.4392E+13,
 0.4392E+13,
 0.4392E+13,
 0.4392E+13,
 0.4392E+13,
 0.4392E+13,
 0.4392E+13,
 0.4392E+13,
 0.4392E+13,
 0.4392E+13,
 0.4398E+13,
 0.7694E+13,
 0.7694E+13,
 0.7694E+13,
 0.7694E+13,
 0.7694E+13,
 0.7694E+13,
 0.7694E+13,
 0.7694E+13,
 0.7694E+13,
 0.7694E+13,
 0.7694E+13,
 0.7694E+13,
 0.7694E+13,
 0.7694E+13,
 0.7694E+13,
 0.1292E+14,
 0.1292E+14,
 0.1292E+14,
 0.1292E+14,
 0.1292E+14,
 0.1292E+14,
 0.1292E+14,
 0.1292E+14,
 0.1292E+14,
 0.1292E+14,
 0.1292E+14,
 0.1292E+14,
 0.1292E+14,
 0.1292E+14,
 0.1292E+14,
 0.2069E+14,
 0.2069E+14,
 0.2069E+14,
 0.2069E+14,
 0.2069E+14,
 0.2069E+14,
 0.2069E+14,
 0.2069E+14,
 0.2069E+14,
 0.2069E+14,
 0.2069E+14,
 0.2069E+14,
 0.2069E+14,
 0.2069E+14,
 0.2069E+14,
 0.0000E+00,
 0.0000E+00,
 0.0000E+00,
 0.0000E+00,
 0.0000E+00,
 0.0000E+00,
 0.0000E+00,
 0.0000E+00,
 0.0000E+00,
 0.0000E+00,
 0.0000E+00,
 0.0000E+00,
 0.0000E+00,
 0.0000E+00,
 0.0000E+00,
 0.2406E+03,
 0.4335E+02,
 0.0000E+00,
 0.7020E+02,
 0.1195E+04,
 0.1677E+04,
 0.1942E+04,
 0.2224E+04,
 0.2521E+04,
 0.2835E+04,
 0.3504E+04,
 0.5014E+04,
 0.8587E+04,
 0.1718E+05,
 0.3723E+05,
 0.2711E+04,
 0.8410E+03,
 0.0000E+00,
 0.1199E+04,
 0.2853E+04,
 0.3599E+04,
 0.3993E+04,
 0.4395E+04,
 0.4817E+04,
 0.5251E+04,
 0.6160E+04,
 0.8163E+04,
 0.1279E+05,
 0.2395E+05,
 0.5082E+05,
 0.7281E+04,
 0.2637E+04,
 0.0000E+00,
 0.3014E+04,
 0.5332E+04,
 0.6429E+04,
 0.6999E+04,
 0.7580E+04,
 0.8172E+04,
 0.8787E+04,
 0.1007E+05,
 0.1285E+05,
 0.1916E+05,
 0.3430E+05,
 0.7113E+05,
 0.1510E+05,
 0.5992E+04,
 0.1224E+04,
 0.6163E+04,
 0.9577E+04,
 0.1124E+05,
 0.1208E+05,
 0.1295E+05,
 0.1385E+05,
 0.1476E+05,
 0.1666E+05,
 0.2069E+05,
 0.2982E+05,
 0.5141E+05,
 0.1038E+06,
 0.2690E+05,
 0.1135E+05,
 0.4934E+04,
 0.1104E+05,
 0.1604E+05,
 0.1851E+05,
 0.1977E+05,
 0.2106E+05,
 0.2238E+05,
 0.2370E+05,
 0.2649E+05,
 0.3240E+05,
 0.4558E+05,
 0.7656E+05,
 0.1517E+06,
 0.4443E+05,
 0.1969E+05,
 0.1076E+05,
 0.1861E+05,
 0.2590E+05,
 0.2952E+05,
 0.3139E+05,
 0.3328E+05,
 0.3522E+05,
 0.3718E+05,
 0.4121E+05,
 0.4983E+05,
 0.6892E+05,
 0.1133E+06,
 0.2209E+06,
 0.7029E+05,
 0.3258E+05,
 0.1998E+05,
 0.3038E+05,
 0.4097E+05,
 0.4631E+05,
 0.4901E+05,
 0.5179E+05,
 0.5465E+05,
 0.5752E+05,
 0.6340E+05,
 0.7600E+05,
 0.1035E+06,
 0.1676E+06,
 0.3219E+06,
 0.1076E+06,
 0.5212E+05,
 0.3457E+05,
 0.4853E+05,
 0.6392E+05,
 0.7166E+05,
 0.7559E+05,
 0.7963E+05,
 0.8377E+05,
 0.8802E+05,
 0.9660E+05,
 0.1147E+06,
 0.1548E+06,
 0.2467E+06,
 0.4679E+06,
 0.1609E+06,
 0.8161E+05,
 0.5745E+05,
 0.7628E+05,
 0.9854E+05,
 0.1098E+06,
 0.1155E+06,
 0.1213E+06,
 0.1273E+06,
 0.1334E+06,
 0.1458E+06,
 0.1720E+06,
 0.2293E+06,
 0.3607E+06,
 0.6753E+06,
 0.1705E+06,
 0.5917E+05,
 0.2251E+05,
 0.4374E+05,
 0.7662E+05,
 0.9360E+05,
 0.1024E+06,
 0.1112E+06,
 0.1204E+06,
 0.1296E+06,
 0.1487E+06,
 0.1889E+06,
 0.2762E+06,
 0.4717E+06,
 0.9274E+06,
 0.2373E+06,
 0.8470E+05,
 0.3507E+05,
 0.6306E+05,
 0.1095E+06,
 0.1337E+06,
 0.1462E+06,
 0.1589E+06,
 0.1720E+06,
 0.1853E+06,
 0.2127E+06,
 0.2704E+06,
 0.3955E+06,
 0.6748E+06,
 0.1323E+07,
 0.3230E+06,
 0.1187E+06,
 0.5231E+05,
 0.8910E+05,
 0.1539E+06,
 0.1879E+06,
 0.2055E+06,
 0.2235E+06,
 0.2419E+06,
 0.2608E+06,
 0.2994E+06,
 0.3812E+06,
 0.5579E+06,
 0.9531E+06,
 0.1865E+07,
 0.4358E+06,
 0.1655E+06,
 0.7728E+05,
 0.1260E+06,
 0.2153E+06,
 0.2626E+06,
 0.2874E+06,
 0.3123E+06,
 0.3382E+06,
 0.3646E+06,
 0.4191E+06,
 0.5339E+06,
 0.7841E+06,
 0.1340E+07,
 0.2613E+07,
 0.5934E+06,
 0.2368E+06,
 0.1198E+06,
 0.1850E+06,
 0.3076E+06,
 0.3731E+06,
 0.4072E+06,
 0.4425E+06,
 0.4781E+06,
 0.5142E+06,
 0.5903E+06,
 0.7503E+06,
 0.1100E+07,
 0.1876E+07,
 0.3652E+07,
 0.8470E+06,
 0.3698E+06,
 0.2117E+06,
 0.3029E+06,
 0.4719E+06,
 0.5622E+06,
 0.6088E+06,
 0.6566E+06,
 0.7063E+06,
 0.7561E+06,
 0.8604E+06,
 0.1079E+07,
 0.1563E+07,
 0.2641E+07,
 0.5089E+07,
 0.1342E+07,
 0.6753E+06,
 0.4555E+06,
 0.5901E+06,
 0.8258E+06,
 0.9518E+06,
 0.1017E+07,
 0.1083E+07,
 0.1149E+07,
 0.1219E+07,
 0.1361E+07,
 0.1659E+07,
 0.2318E+07,
 0.3797E+07,
 0.7152E+07,
 0.2354E+07,
 0.1378E+07,
 0.1064E+07,
 0.1266E+07,
 0.1601E+07,
 0.1776E+07,
 0.1868E+07,
 0.1961E+07,
 0.2055E+07,
 0.2151E+07,
 0.2348E+07,
 0.2759E+07,
 0.3650E+07,
 0.5652E+07,
 0.1022E+08,
 0.4221E+07,
 0.2748E+07,
 0.2283E+07,
 0.2588E+07,
 0.3073E+07,
 0.3329E+07,
 0.3461E+07,
 0.3595E+07,
 0.3732E+07,
 0.3871E+07,
 0.4153E+07,
 0.4741E+07,
 0.6001E+07,
 0.8775E+07,
 0.1507E+08,
 0.7014E+07,
 0.4808E+07,
 0.4121E+07,
 0.4583E+07,
